_start,_stop,_time,_value,_field,batteryId
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:36:34.020000+00:00,348.77,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:36:37.021000+00:00,349.61,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:36:40.020000+00:00,351.73,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:36:43.082000+00:00,352.46,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:36:46.019000+00:00,351.42,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:36:49.020000+00:00,351.47,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:36:52.019000+00:00,350.81,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:36:55.020000+00:00,347.98,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:36:58.021000+00:00,346.94,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:37:01.022000+00:00,348.93,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:37:04.019000+00:00,351.0,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:37:07.019000+00:00,351.47,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:37:10.019000+00:00,353.0,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:37:13.020000+00:00,353.16,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:37:16.019000+00:00,351.79,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:37:19.023000+00:00,349.88,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:37:22.020000+00:00,350.26,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:37:25.340000+00:00,341.74,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:37:28.019000+00:00,339.38,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:37:31.029000+00:00,340.4,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:37:34.021000+00:00,342.84,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:37:37.020000+00:00,345.17,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:37:40.019000+00:00,346.31,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:37:43.021000+00:00,346.39,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:37:46.019000+00:00,347.63,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:37:49.019000+00:00,348.17,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:37:52.019000+00:00,347.1,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:37:55.028000+00:00,347.51,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:37:58.021000+00:00,347.81,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:38:01.022000+00:00,348.04,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:38:04.023000+00:00,346.62,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:38:07.019000+00:00,347.27,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:38:10.021000+00:00,349.17,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:38:13.020000+00:00,350.0,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:38:16.022000+00:00,349.84,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:38:19.023000+00:00,351.15,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:38:22.020000+00:00,351.68,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:38:25.027000+00:00,351.64,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:38:28.023000+00:00,350.55,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:38:31.023000+00:00,351.75,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:38:34.026000+00:00,350.93,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:38:37.024000+00:00,351.29,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:38:40.019000+00:00,352.29,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:38:43.022000+00:00,352.41,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:38:46.019000+00:00,352.78,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:38:49.023000+00:00,351.69,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:38:52.022000+00:00,351.45,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:38:55.021000+00:00,352.44,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:38:58.019000+00:00,353.65,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:39:01.020000+00:00,353.75,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:39:04.020000+00:00,352.96,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:39:07.019000+00:00,353.64,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:39:10.018000+00:00,353.82,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:39:13.020000+00:00,352.69,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:39:16.020000+00:00,351.63,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:39:19.022000+00:00,351.75,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:39:22.021000+00:00,352.3,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:39:25.019000+00:00,351.87,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:39:28.019000+00:00,352.51,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:39:31.256000+00:00,351.89,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:39:34.019000+00:00,351.6,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:39:37.019000+00:00,352.65,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:39:40.021000+00:00,351.88,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:39:43.021000+00:00,352.47,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:39:46.019000+00:00,351.36,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:39:49.019000+00:00,351.32,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:39:52.020000+00:00,352.21,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:39:55.020000+00:00,352.48,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:39:58.021000+00:00,353.22,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:40:01.019000+00:00,354.28,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:40:04.018000+00:00,354.65,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:40:07.019000+00:00,353.91,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:40:10.151000+00:00,352.99,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:40:13.020000+00:00,351.89,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:40:16.020000+00:00,350.89,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:40:19.020000+00:00,349.58,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:40:22.158000+00:00,347.63,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:40:25.022000+00:00,348.37,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:40:28.019000+00:00,349.65,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:40:31.023000+00:00,349.26,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:40:34.020000+00:00,348.25,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:40:37.021000+00:00,348.89,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:40:40.019000+00:00,349.13,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:40:43.019000+00:00,349.23,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:40:46.018000+00:00,347.33,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:40:49.018000+00:00,345.45,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:40:52.019000+00:00,343.87,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:40:55.023000+00:00,345.41,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:40:58.019000+00:00,344.13,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:41:01.018000+00:00,343.56,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:41:04.020000+00:00,343.15,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:41:07.025000+00:00,343.52,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:41:10.019000+00:00,343.79,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:41:13.020000+00:00,342.21,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:41:16.020000+00:00,340.07,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:41:19.019000+00:00,339.89,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:41:22.021000+00:00,340.65,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:41:25.050000+00:00,341.82,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:41:28.044000+00:00,342.03,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:41:31.023000+00:00,341.5,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:41:34.019000+00:00,342.17,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:41:37.022000+00:00,340.14,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:41:40.018000+00:00,342.21,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:41:43.044000+00:00,339.96,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:41:46.021000+00:00,338.54,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:41:49.020000+00:00,339.57,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:41:52.021000+00:00,326.64,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:41:55.019000+00:00,324.44,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:41:58.019000+00:00,324.39,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:42:01.021000+00:00,325.3,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:42:04.018000+00:00,327.3,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:42:07.023000+00:00,330.1,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:42:10.018000+00:00,329.99,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:42:13.019000+00:00,331.89,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:42:16.019000+00:00,332.95,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:42:19.019000+00:00,332.04,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:42:22.019000+00:00,332.37,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:42:25.027000+00:00,331.3,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:42:28.018000+00:00,330.37,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:42:31.026000+00:00,329.61,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:42:34.018000+00:00,327.66,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:42:37.019000+00:00,325.85,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:42:40.018000+00:00,326.6,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:42:43.108000+00:00,324.77,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:42:46.019000+00:00,326.77,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:42:49.019000+00:00,329.19,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:42:52.019000+00:00,329.27,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:42:55.020000+00:00,329.39,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:42:58.019000+00:00,328.77,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:43:01.024000+00:00,330.61,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:43:04.018000+00:00,332.91,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:43:07.019000+00:00,332.74,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:43:10.018000+00:00,330.59,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:43:13.019000+00:00,328.78,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:43:16.019000+00:00,326.99,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:43:19.019000+00:00,327.28,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:43:22.019000+00:00,323.76,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:43:25.021000+00:00,325.71,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:43:28.020000+00:00,327.24,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:43:31.019000+00:00,326.16,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:43:34.019000+00:00,328.45,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:43:37.024000+00:00,330.83,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:43:40.020000+00:00,331.58,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:43:43.109000+00:00,330.69,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:43:46.019000+00:00,331.11,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:43:49.018000+00:00,332.2,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:43:52.019000+00:00,330.77,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:43:55.021000+00:00,331.07,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:43:58.019000+00:00,330.45,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:44:01.019000+00:00,331.86,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:44:04.020000+00:00,329.47,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:44:07.019000+00:00,328.01,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:44:10.019000+00:00,325.02,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:44:13.019000+00:00,324.34,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:44:16.019000+00:00,325.34,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:44:19.019000+00:00,322.63,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:44:22.019000+00:00,321.46,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:44:25.021000+00:00,321.13,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:44:28.018000+00:00,320.91,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:44:31.031000+00:00,320.74,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:44:34.018000+00:00,320.59,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:44:37.034000+00:00,310.47,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:44:40.018000+00:00,309.35,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:44:43.029000+00:00,309.1,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:44:46.020000+00:00,303.37,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:44:49.023000+00:00,307.91,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:44:52.024000+00:00,302.68,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:44:55.021000+00:00,301.58,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:44:58.042000+00:00,301.05,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:45:01.019000+00:00,300.66,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:45:04.020000+00:00,300.35,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:45:07.026000+00:00,306.16,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:45:10.018000+00:00,307.02,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:45:13.019000+00:00,307.28,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:45:16.019000+00:00,307.45,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:45:19.019000+00:00,307.57,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:45:22.023000+00:00,301.86,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:45:25.023000+00:00,306.75,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:45:28.125000+00:00,301.54,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:45:31.021000+00:00,306.55,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:45:34.018000+00:00,301.35,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:45:37.018000+00:00,306.4,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:45:40.020000+00:00,301.2,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:45:43.023000+00:00,300.22,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:45:46.019000+00:00,305.95,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:45:49.020000+00:00,306.78,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:45:52.018000+00:00,301.1,batteryVoltage,1
2025-02-12 13:52:08.151214+00:00,2025-02-12 14:52:08.151214+00:00,2025-02-12 14:45:55.021000+00:00,306.15,batteryVoltage,1
